"Cloudlet","","Vertual Machine","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load",""
"CL = 189"," -> ","VM = 11","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 190"," -> ","VM = 6","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 191"," -> ","VM = 3","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 192"," -> ","VM = 12","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 193"," -> ","VM = 0","","39123.0","41.79807692307692","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 194"," -> ","VM = 9","","39123.0","41.79807692307692","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 195"," -> ","VM = 2","","39123.0","41.79807692307692","","27335.0","39.387608069164266","","40449.0","40.94028340080972","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 196"," -> ","VM = 7","","39123.0","41.79807692307692","","27335.0","39.387608069164266","","40449.0","40.94028340080972","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 197"," -> ","VM = 1","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","40449.0","40.94028340080972","","28439.0","42.44626865671642","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 198"," -> ","VM = 4","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","40449.0","40.94028340080972","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","23856.0","40.7098976109215","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 199"," -> ","VM = 10","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","40449.0","40.94028340080972","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 200"," -> ","VM = 2","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","25218.0","41.00487804878049","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 201"," -> ","VM = 8","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","20429.0","41.1046277665996","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 202"," -> ","VM = 5","","39123.0","41.79807692307692","","28757.0","41.43659942363112","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","21472.0","43.203219315895375","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 203"," -> ","VM = 1","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","21472.0","43.203219315895375","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","33422.0","41.569651741293534","","20281.0","41.81649484536082",""
"CL = 204"," -> ","VM = 12","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","21472.0","43.203219315895375","","19830.0","41.57232704402516","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 205"," -> ","VM = 6","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","30388.0","41.62739726027397","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 206"," -> ","VM = 4","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","22942.0","41.637023593466424","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 207"," -> ","VM = 11","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","40737.0","41.78153846153846","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 208"," -> ","VM = 9","","39123.0","41.79807692307692","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 209"," -> ","VM = 0","","40630.0","43.40811965811966","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","20281.0","41.81649484536082",""
"CL = 210"," -> ","VM = 13","","40630.0","43.40811965811966","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","28439.0","42.44626865671642","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 211"," -> ","VM = 3","","40630.0","43.40811965811966","","29884.0","43.06051873198847","","42024.0","42.534412955465584","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 212"," -> ","VM = 2","","40630.0","43.40811965811966","","29884.0","43.06051873198847","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","26398.0","42.923577235772356","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 213"," -> ","VM = 8","","40630.0","43.40811965811966","","29884.0","43.06051873198847","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","29092.0","47.30406504065041","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 214"," -> ","VM = 1","","40630.0","43.40811965811966","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","21472.0","43.203219315895375","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","29092.0","47.30406504065041","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 215"," -> ","VM = 5","","40630.0","43.40811965811966","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","25901.0","43.24040066777963","","29092.0","47.30406504065041","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 216"," -> ","VM = 7","","40630.0","43.40811965811966","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","42274.0","43.357948717948716","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 217"," -> ","VM = 9","","40630.0","43.40811965811966","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","31673.0","43.38767123287671","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 218"," -> ","VM = 4","","40630.0","43.40811965811966","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 219"," -> ","VM = 0","","43106.0","46.0534188034188","","31129.0","44.85446685878963","","43150.0","43.674089068825914","","30214.0","45.0955223880597","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 220"," -> ","VM = 2","","43106.0","46.0534188034188","","31129.0","44.85446685878963","","45393.0","45.94433198380567","","30214.0","45.0955223880597","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","35882.0","44.62935323383085","","22812.0","47.035051546391756",""
"CL = 221"," -> ","VM = 12","","43106.0","46.0534188034188","","31129.0","44.85446685878963","","45393.0","45.94433198380567","","30214.0","45.0955223880597","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 222"," -> ","VM = 1","","43106.0","46.0534188034188","","32932.0","47.45244956772334","","45393.0","45.94433198380567","","30214.0","45.0955223880597","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 223"," -> ","VM = 3","","43106.0","46.0534188034188","","32932.0","47.45244956772334","","45393.0","45.94433198380567","","32621.0","48.688059701492534","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","25027.0","45.421052631578945","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 224"," -> ","VM = 11","","43106.0","46.0534188034188","","32932.0","47.45244956772334","","45393.0","45.94433198380567","","32621.0","48.688059701492534","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","26760.0","45.665529010238906","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 225"," -> ","VM = 10","","43106.0","46.0534188034188","","32932.0","47.45244956772334","","45393.0","45.94433198380567","","32621.0","48.688059701492534","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 226"," -> ","VM = 2","","43106.0","46.0534188034188","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 227"," -> ","VM = 0","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","33694.0","46.156164383561645","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 228"," -> ","VM = 4","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","45013.0","46.16717948717949","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 229"," -> ","VM = 9","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","37200.0","46.26865671641791","","22812.0","47.035051546391756",""
"CL = 230"," -> ","VM = 12","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","23259.0","46.798792756539235","","22242.0","46.62893081761006","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","22812.0","47.035051546391756",""
"CL = 231"," -> ","VM = 6","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","23259.0","46.798792756539235","","23824.0","49.9454926624738","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","22812.0","47.035051546391756",""
"CL = 232"," -> ","VM = 5","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","22812.0","47.035051546391756",""
"CL = 233"," -> ","VM = 13","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","28280.0","47.21202003338898","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 234"," -> ","VM = 7","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","29092.0","47.30406504065041","","46035.0","47.215384615384615","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 235"," -> ","VM = 9","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","46656.0","47.22267206477733","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","29092.0","47.30406504065041","","48603.0","49.84923076923077","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 236"," -> ","VM = 2","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","29092.0","47.30406504065041","","48603.0","49.84923076923077","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 237"," -> ","VM = 8","","44309.0","47.33867521367522","","32932.0","47.45244956772334","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 238"," -> ","VM = 0","","46466.0","49.64316239316239","","32932.0","47.45244956772334","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","27791.0","47.424914675767916","","26106.0","47.37931034482759","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 239"," -> ","VM = 11","","46466.0","49.64316239316239","","32932.0","47.45244956772334","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","27791.0","47.424914675767916","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 240"," -> ","VM = 10","","46466.0","49.64316239316239","","32932.0","47.45244956772334","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 241"," -> ","VM = 1","","46466.0","49.64316239316239","","34093.0","49.12536023054755","","48966.0","49.56072874493927","","32621.0","48.688059701492534","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 242"," -> ","VM = 3","","46466.0","49.64316239316239","","34093.0","49.12536023054755","","48966.0","49.56072874493927","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","30204.0","49.11219512195122","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 243"," -> ","VM = 8","","46466.0","49.64316239316239","","34093.0","49.12536023054755","","48966.0","49.56072874493927","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 244"," -> ","VM = 1","","46466.0","49.64316239316239","","36031.0","51.9178674351585","","48966.0","49.56072874493927","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","24464.0","49.223340040241446","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 245"," -> ","VM = 5","","46466.0","49.64316239316239","","36031.0","51.9178674351585","","48966.0","49.56072874493927","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","39832.0","49.54228855721393","","24830.0","51.1958762886598",""
"CL = 246"," -> ","VM = 12","","46466.0","49.64316239316239","","36031.0","51.9178674351585","","48966.0","49.56072874493927","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 247"," -> ","VM = 2","","46466.0","49.64316239316239","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","36192.0","49.57808219178082","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 248"," -> ","VM = 4","","46466.0","49.64316239316239","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 249"," -> ","VM = 0","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","48603.0","49.84923076923077","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 250"," -> ","VM = 9","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","23824.0","49.9454926624738","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 251"," -> ","VM = 6","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","41004.0","51.0","","24830.0","51.1958762886598",""
"CL = 252"," -> ","VM = 12","","49211.0","52.5758547008547","","36031.0","51.9178674351585","","51599.0","52.22570850202429","","34257.0","51.12985074626866","","38422.0","52.632876712328766","","25981.0","52.27565392354125","","26672.0","55.916142557651995","","30752.0","51.33889816360601","","32983.0","53.63089430894309","","51030.0","52.33846153846154","","30538.0","52.11262798634812","","28957.0","52.5535390199637","","42891.0","53.34701492537314","","24830.0","51.1958762886598",""
